id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27490479,Quaint Garden Apartment 2 BR Near UCC,72651433,Zafar,,East Garfield Park,41.87856,-87.69542,Entire home/apt,120,3,20,2021-01-01,0.66,6,365
27490848,🏠 4 BR Swank Victorian Near United Center Chicago,72651433,Zafar,,East Garfield Park,41.87856,-87.69542,Entire home/apt,325,3,37,2020-08-16,1.22,6,360
27490851,Cozy Apartment Steps from Hip Logan Square & Train,68385246,Hari,,Avondale,41.93555,-87.70526,Entire home/apt,50,4,19,2021-02-01,0.79,1,364
27490933,🏠 Stunning 6 BDRM 2 BA w/pkng Perfect 4 Holiday Travel,72651433,Zafar,,South Shore,41.76099,-87.55888,Entire home/apt,250,3,20,2020-11-15,0.85,6,365
27540212,Cozy 2BR-2BA a block away from Millenium Park,12013646,Luis,,Loop,41.88306,-87.62577,Entire home/apt,94,1,180,2021-01-28,5.83,4,125
27543248,Epitome of Mental and Visual Peace,107488150,Susie,,East Garfield Park,41.87051,-87.70898,Private room,68,1,5,2018-10-21,0.17,1,0
27547611,West Town- Private Room- Free Street Parking,31375193,Steve,,West Town,41.89255,-87.67263,Private room,46,2,36,2019-11-17,1.18,1,180
27553317,Visit the United Center & Explore City of Chicago,156238470,Zed,,Near West Side,41.88243,-87.67977,Entire home/apt,75,2,161,2020-11-19,5.43,1,90
27553507,ENTIRE CLEAN MODERN 2 BR APT HAVEN/GARAGE PARKING,93296905,Sandra,,Belmont Cragin,41.91841,-87.76041,Entire home/apt,83,2,87,2021-02-12,2.90,1,172
27572340,Chicago Multi-unit building,161487535,Ryan,,South Shore,41.76059,-87.56234,Private room,34,2,3,2019-10-04,0.10,2,365
27582755,Southport Inn 2BR Condo - Close to Train & Wrigley,58341908,Matt,,Lake View,41.93958,-87.66503,Entire home/apt,155,1,97,2021-02-14,3.33,3,129
27583390,Trendy Old Irving Apartment,74234277,Max & Margarita,,Irving Park,41.95346,-87.74015,Entire home/apt,125,3,55,2020-09-12,1.83,1,220
27584436,Two Bedroom Apartment,250400,Dan,,South Lawndale,41.85463,-87.69676,Entire home/apt,120,4,0,,,10,336
27584585,Great location! Spacious and stylish residence!,58868732,Jake,,Lake View,41.94245,-87.64913,Entire home/apt,109,2,85,2021-01-15,2.80,2,118
27595030,Beautiful River North Condo,10624291,Jennifer,,Near North Side,41.89765,-87.64389,Entire home/apt,90,3,31,2020-11-01,1.01,1,0
27605754,Pilsen Apartment,192710858,Niall,,Lower West Side,41.8557,-87.65347,Entire home/apt,125,2,26,2020-02-16,0.86,1,19
27635399,East village room,79675882,Nadiah,,West Town,41.89453,-87.66995,Private room,45,1,5,2020-10-26,0.17,1,290
27638781,Bronzeville Apartment,208577711,Tenna',,Grand Boulevard,41.8043,-87.60722,Entire home/apt,167,2,41,2021-01-02,1.38,1,322
27660366,Chill Like a Local-Fun Bucktown/Logan Sq w/Parking,17309769,Matthew,,Logan Square,41.92517,-87.69117,Private room,50,2,17,2020-10-04,1.16,1,0
27693443,"301 Hulu Tv Room, Private entrance, Great Location",127235673,Alex,,Edgewater,41.98553,-87.67134,Private room,39,1,22,2020-12-20,0.81,12,308
27694440,Quiet & Cozy Garden Unit with Private Entrance,209052147,Ricardo & Joe,,Rogers Park,41.99889,-87.67387,Entire home/apt,56,3,61,2021-01-18,2.11,1,130
27695844,Catch a game at Wrigley,47263109,Matt,,Lake View,41.94597,-87.64323,Private room,91,1,68,2020-10-26,2.28,3,87
27721072,雅居,209282256,May,,Brighton Park,41.813,-87.70811,Private room,42,1,13,2019-10-23,0.45,1,139
27730241,Room for rent,62407063,Nestor,,Lower West Side,41.85435,-87.65865,Private room,80,12,0,,,1,179
27732324,The Wonders of Wrigley: Beautiful 3 Bed/2 Bath,70220927,Penny & Gus,,Lake View,41.94535,-87.65286,Entire home/apt,99,2,37,2019-12-28,1.23,1,0
27732402,MedDistrict Spacious Renovated 1br Apt MONTHLY,100782278,Emily & Rich,,Near West Side,41.87746,-87.68175,Entire home/apt,53,41,4,2021-01-01,0.18,29,304
27735414,Harper House - Hyde Park,123757253,Hans,,Hyde Park,41.79086,-87.58769,Entire home/apt,100,2,12,2020-10-11,0.40,1,0
27736366,luxury high rise,209412104,Michael,,Near North Side,41.89056,-87.6224,Entire home/apt,300,2,2,2018-09-16,0.07,1,0
27751590,"Trendy Wicker Park with parking, sleeps up to 5",30433615,Andrijana,,West Town,41.90726,-87.67236,Entire home/apt,78,2,76,2021-02-14,2.81,3,338
27752141,Condo ON Point in Logan Square (entire home),969882,Lindsay,,Logan Square,41.91922,-87.69557,Entire home/apt,120,7,1,2020-09-17,0.19,2,83
27761744,Relax Open Atomosphere Home,209558158,Stephanie,,North Center,41.93891,-87.67867,Private room,100,1,35,2020-10-12,1.17,2,180
27765403,"NEW Upgraded,Spacious 3 Bedrooms Apartment.",209639102,Adrian,,Jefferson Park,41.97355,-87.77004,Entire home/apt,138,2,18,2020-08-26,0.60,1,365
27781811,Sunny & Modern 2-Bed in Trendy Logan Square,16829792,Jackie,,Logan Square,41.91579,-87.71007,Entire home/apt,99,2,15,2020-03-01,0.50,1,36
27783440,Soak Up Mid-Century Style in Wrigleyville and Boystown,47263109,Matt,,Lake View,41.94433,-87.64385,Entire home/apt,556,2,59,2020-12-28,2.04,3,345
27784037,Cozy Chinatown Home by McCormick★Downtown★Wintrust,17888170,MiLo And Chandra,,Armour Square,41.85507,-87.63528,Entire home/apt,162,3,88,2020-12-28,3.03,1,215
27784422,Relax in a Cozy Rustic-Modernist Suite,47263109,Matt,,Lake View,41.94649,-87.64385,Private room,102,1,54,2020-08-03,1.80,3,87
27785491,Chicago Old Town Apartment,194773057,Troy,,Near North Side,41.90537,-87.64024,Entire home/apt,135,2,52,2020-03-15,1.75,1,0
27788525,Oasis 1 #1416 - 4 Bedroom Condo - McCormick Place,178710732,Annie,,Armour Square,41.85297,-87.63375,Entire home/apt,240,1,22,2020-03-15,0.73,19,364
27801487,Sweet home in the southside,78843359,Zuly,,South Shore,41.76257,-87.58689,Entire home/apt,91,3,30,2020-08-10,1.04,2,179
27804909,Oasis In The Chi - HOME,17493679,Cass,,Auburn Gresham,41.75224,-87.65633,Entire home/apt,210,1,2,2019-06-13,0.07,3,180
27806166,Logan Hideout: 1BR Near Blue Line,6742962,Seth,,Logan Square,41.92667,-87.72008,Entire home/apt,118,1,70,2020-03-18,2.30,1,277
27814729,Chicago’s Home Away From Home - Bedroom #1,66268005,Ahja,,North Lawndale,41.85216,-87.72183,Private room,35,14,1,2020-09-03,0.18,2,179
27824672,Backyard oasis suite in the city,5642623,Lynn,,Lake View,41.93741,-87.65673,Entire home/apt,69,2,51,2020-07-12,1.75,1,0
27830278,Cozy Room in West Pilsen Haven,57266636,Gwen,,Lower West Side,41.85166,-87.67055,Private room,40,1,7,2019-04-06,0.24,2,0
27830773,Study oasis with private 1/2 bath,91946836,Jordan,,Hyde Park,41.79973,-87.59915,Private room,50,2,29,2020-10-11,1.00,3,365
27840679,"Free Parking, Hyde Park,  McCormick, U of Chicago",109394313,Craig,,Washington Park,41.79621,-87.6176,Entire home/apt,149,2,70,2021-01-18,2.31,1,292
27849785,Modern Open Atomosphere Home,209558158,Stephanie,,North Center,41.93921,-87.67974,Private room,100,1,66,2021-02-06,2.22,2,178
27850387,MODERN 1BR LUX ICONIC TOWER + BALCONY,33127842,Kari,,Loop,41.88697,-87.62005,Entire home/apt,109,32,2,2019-06-10,0.07,26,179
27853037,Pilsen Tranquil Renovated 2bed/1bath Apt MONTHLY,100782278,Emily & Rich,,Lower West Side,41.84952,-87.68073,Entire home/apt,67,31,3,2021-02-09,0.20,29,359
27872315,"Charming Apt. near Wrigley/Cubs, Ravenswood/Uptown",16855519,Sara & Salvador,,Uptown,41.96253,-87.66512,Entire home/apt,80,2,78,2021-02-15,2.62,1,35
27879762,Super convenient apartment near Millennium Park,39131406,Xinyi,,Loop,41.886,-87.62516,Private room,60,10,0,,,1,0
27890313,Oasis in The Chi QUEEN1,17493679,Cass,,Auburn Gresham,41.75398,-87.65614,Private room,59,2,3,2019-10-20,0.17,3,89
27897330,Brand new condo with luxury amenities,208533981,Aiperi,,Near South Side,41.84735,-87.61887,Private room,114,14,21,2019-10-23,0.71,2,0
27904602,Amazing Penthouse in Heart of Chicago’s South Loop,41767444,Mar & De,,Near South Side,41.86001,-87.62622,Entire home/apt,228,2,82,2020-05-11,2.84,4,0
27907713,Single Family Home on Quiet Dead End Street,2057290,Justin,,Hermosa,41.91556,-87.7252,Entire home/apt,125,7,0,,,1,0
27923148,Serenity & Coziness | Lincoln Park Garden Loft,210924870,Sophie,,Lincoln Park,41.93156,-87.64603,Entire home/apt,105,1,113,2021-02-15,3.79,1,335
27923242,South Loop Lanatopia,91503309,Elana,,Douglas,41.84446,-87.62258,Private room,60,1,3,2018-10-15,0.10,1,0
27927847,Beautiful Chicago Condo with a Spectacular View!,59180983,Benjamin,,Near North Side,41.8925,-87.6289,Entire home/apt,199,1,11,2019-07-21,0.37,1,0
27951328,2 Bed Apartment with Balcony,211128274,Aj,,Avondale,41.94093,-87.71648,Entire home/apt,41,1,187,2021-01-29,6.19,3,157
27961613,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79902,-87.58252,Entire home/apt,46,1,108,2020-12-17,3.62,63,159
27962066,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79313,-87.58565,Entire home/apt,38,1,95,2020-11-25,3.19,63,190
27962742,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79856,-87.58278,Entire home/apt,41,1,104,2021-01-02,3.46,63,161
27963346,"5min to Wicker, Dtown | Quiet Flat + W&D | Zencity",47172572,Zencity,,West Town,41.90283,-87.69116,Entire home/apt,44,1,123,2020-11-10,4.16,63,149
27965794,Bright 1 Bedroom in ❤️ of Lakeview! (w/ st prkng),211233963,Collin,,Lake View,41.94027,-87.64773,Entire home/apt,85,12,42,2021-01-01,1.40,1,12
27979141,A. MANSION SHARED COED ROOM (NOT PRIVATE) LOW BUNK,163484540,Francineuma Vitoriano Dos Santos,,Calumet Heights,41.72787,-87.57735,Shared room,15,2,48,2021-01-30,1.61,13,354
27980378,"Chicago O'Hare Comfortable, private stay space.",211324752,Sandra,,Norwood Park,41.98061,-87.79373,Private room,50,2,6,2019-12-03,0.28,2,139
27985804,Private room and bathroom in condo East Beverly,211366952,Harshaa,,Beverly,41.70486,-87.6693,Private room,30,1,0,,,1,49
27990355,3Bd in Lakeview/Wrigleyville 1 Min. to Train,79879006,Jeffrey,,Lake View,41.93799,-87.65202,Entire home/apt,279,3,12,2020-03-15,0.43,1,0
27996059,Private Bed and Bath near transit and UChicago,7891549,Laura (Lisa) Elizabeth,,Woodlawn,41.77544,-87.5931,Private room,36,1,31,2020-03-01,1.39,4,0
28015605,Uptown Gem With FREE Parking Spot Included,35681660,Jayme,,Uptown,41.96206,-87.65404,Entire home/apt,179,3,5,2019-12-01,0.17,3,0
28025633,Updated Full Condo near Downtown with Porch,44997651,David,,West Town,41.89331,-87.66186,Entire home/apt,99,2,6,2020-12-20,0.20,2,0
28033501,Cozy 2-bed Apartment,211575547,Boris,,Forest Glen,42.01484,-87.77805,Entire home/apt,130,2,16,2019-10-27,0.55,1,179
28038465,Beautiful private house- Sleeps 6 (NO PARTIES),157556309,Keionna,,South Shore,41.76606,-87.58889,Entire home/apt,140,25,54,2020-03-08,1.80,1,89
28047906,Your warm 1b apartment in Chicago downtown,73225990,George,,Near West Side,41.88236,-87.64144,Entire home/apt,86,1,0,,,1,0
28048295,Furnished Gold Coast Studio #419,2153,Linda,,Near North Side,41.90272,-87.63452,Entire home/apt,46,30,3,2020-03-02,0.11,6,0
28052689,Cozy 1 Bedroom Apartment at Avondale!,3920450,Vas,,Avondale,41.93815,-87.71666,Entire home/apt,60,31,3,2020-06-30,0.23,3,215
28078561,Sunny 2BR / 1 BA in Hip West Town Location,40381099,Emily,,West Town,41.89414,-87.66176,Entire home/apt,100,2,15,2019-11-30,0.61,1,0
28084945,Safe second floor 2 bedroom condo,188676755,Lukasz,,West Town,41.90928,-87.69317,Private room,65,1,8,2018-10-19,0.27,1,365
28092750,Ukrainian Village private suite + outdoor oasis,179032400,Amanda,,West Town,41.89548,-87.68744,Entire home/apt,80,3,4,2019-05-12,0.15,1,0
28100983,Private deluxe 3 level home by McCormick/Navy Pier,182602346,Guy,,Grand Boulevard,41.82042,-87.61054,Entire home/apt,459,3,9,2019-10-23,0.32,2,268
28103724,Sunny studio across from the beach and golf course,25173295,Angie,,South Shore,41.76558,-87.56693,Entire home/apt,99,2,0,,,7,365
28103900,Wrigleyville Crash Pad 1/2 block from The Field,83773615,Dennis,,Lake View,41.94842,-87.65674,Entire home/apt,186,1,108,2021-01-18,3.60,2,188
28108782,Chicago HSH!!,212332502,Dan,,Near North Side,41.89574,-87.63563,Entire home/apt,150,32,1,2018-11-16,0.04,1,0
28132761,"3BR w/ Elevator, Patio & Laundry near the Red Line",192743804,Fenton,,Uptown,41.96344,-87.66457,Entire home/apt,87,1,66,2020-12-01,2.32,3,317
28133230,Large Gorgeous Condo (near downtown),212499522,David,,East Garfield Park,41.88253,-87.69683,Entire home/apt,120,1,17,2020-03-15,0.57,1,90
28133387,6 Bedrooms in Beautiful Sheridan Park!,192743804,Fenton,,Uptown,41.96157,-87.66553,Entire home/apt,260,1,4,2020-03-15,0.16,3,307
28138106,BR with PRIVATE OFFICE in Avondale/Old Irving Park,31378386,Proper Stays,,Irving Park,41.94245,-87.7317,Private room,53,14,29,2021-01-28,1.03,10,350
28152683,Independence Park Place,178334811,Carol,,Irving Park,41.95749,-87.72626,Entire home/apt,125,1,71,2020-03-16,2.80,1,90
28181270,"Sanitized Stunning, Spacious Mins to downtown,cute",152918055,Tiffany,,Austin,41.88389,-87.77332,Entire home/apt,175,2,34,2020-11-29,1.22,3,0
28187090,"Sunny, fresh and charming!",26657650,Maureen,,North Park,41.98235,-87.71224,Entire home/apt,97,3,63,2021-01-31,2.13,1,122
28198743,Chicago Condominium,124228878,Michelle,,Rogers Park,42.00991,-87.66416,Entire home/apt,175,3,6,2019-12-02,0.20,1,46
28207846,Cozy room,213059626,Yolanda,,Uptown,41.97178,-87.66408,Private room,70,3,2,2018-10-16,0.07,1,90
28220714,Chicago Norwood Park Single family home,114943024,John,,Norwood Park,41.97541,-87.78947,Private room,60,1,0,,,1,83
28248684,Wyndham Grand Chicago Riverfront,7434950,Kathy,,Loop,41.8883,-87.62457,Private room,280,3,0,,,1,0
28253363,"Large Private Unit w/ Projector, Parking, &Laundry",5838524,Caroline,,Portage Park,41.94021,-87.77253,Entire home/apt,80,2,24,2019-10-22,0.84,1,0
28253630,Chicago Apartment,213399531,Christine,,Englewood,41.78402,-87.64688,Private room,100,1,0,,,1,0
28254494,Private bedroom and bathroom in West Town,23562126,Brendan,,West Town,41.89524,-87.67746,Private room,65,2,66,2020-08-03,2.21,1,178
28257840,Beautiful comfy quiet spot w private entrance,20365985,Brianne,,Logan Square,41.91519,-87.70955,Private room,83,2,56,2020-10-26,1.92,1,324
28260301,Convenient Brand New 3 Bedroom Apartment w/WIFI,213450737,John,,Bridgeport,41.84542,-87.64696,Entire home/apt,168,2,100,2020-12-07,3.35,1,355
28269910,Chicago Apartment,211457922,Montrell,,Washington Park,41.79817,-87.62326,Private room,550,7,0,,,1,365
28281379,"Cozy, quiet, artsy, vintage, queer-friendly room",36541232,G,,West Town,41.90576,-87.68734,Private room,37,1,39,2020-10-31,1.32,2,62
28283064,"Belmont House, Classy & Chic/walk to Wrigley Fld",58261438,Blaise,,Lake View,41.93949,-87.66527,Entire home/apt,113,2,53,2020-11-24,2.68,1,323
28283247,"Sunny, quiet 1-bed near park and lake",2737977,Vanessa,,Lincoln Park,41.92512,-87.63843,Entire home/apt,81,3,14,2020-11-29,0.47,1,44
28283291,Little Village Chicago Apartment,155965316,Spring,,North Lawndale,41.85843,-87.69336,Private room,100,2,1,2018-09-17,0.03,1,88
28285513,Lofty B &B 10 minutes from the Loop & trail.,212240618,Felicia,,Logan Square,41.91367,-87.71856,Private room,296,3,1,2018-10-07,0.03,2,89
28287649,Home away from home!,60521191,Sonia,,Lincoln Park,41.91594,-87.63924,Entire home/apt,157,2,24,2020-10-18,0.82,1,0
28300542,"Comfortable North Center Garden Apartment, 2BR",127245480,Paula,,North Center,41.95536,-87.67727,Entire home/apt,125,2,36,2020-10-17,1.21,1,111
28300837,Massive Logan Square/Avondale Apartment,69567001,Laura,,Avondale,41.93339,-87.69258,Entire home/apt,150,1,0,,,1,0
28301181,"Beautiful 1BDRM + patio, walk2food&fun + parking",7360656,Doug,,West Town,41.90061,-87.69934,Entire home/apt,65,5,66,2020-12-28,2.22,1,94
28303715,Exquisite 6 br Downtown* Private Yard *Patio *Rare,41862889,Alexandra,,Near North Side,41.90769,-87.63823,Entire home/apt,435,2,17,2020-03-08,0.63,3,190
28313956,Miss Della's Garden Suite,8675198,Kila,,Grand Boulevard,41.8072,-87.60925,Entire home/apt,56,2,54,2020-03-01,1.82,1,109
28333851,Humboldt Hide Away,213949389,Chad,,West Town,41.9055,-87.68963,Entire home/apt,85,1,104,2021-02-07,3.80,1,49
28340486,Oasis in The Chi - QUEEN2,17493679,Cass,,Auburn Gresham,41.754,-87.65528,Private room,79,2,2,2019-10-15,0.07,3,89
28359732,Custom Apartment in the heart of Avondale,30435360,Jen,,Avondale,41.93402,-87.71042,Entire home/apt,150,2,41,2020-10-26,1.42,1,364
28361473,Opulent 3bdr2bth Old Town Luxury + Parking prmts,88052222,Adrian & Veronica,,Lincoln Park,41.91274,-87.63627,Entire home/apt,429,2,27,2021-01-15,0.91,4,350
28364302,GoldCoast Home for Filming,148697512,Christopher,,Near North Side,41.90669,-87.63169,Entire home/apt,4000,2,5,2019-03-17,0.17,3,89
28364650,Cozy Private Coach House,52725236,Wendi,,Logan Square,41.92258,-87.70096,Entire home/apt,75,30,126,2020-08-31,4.36,3,61
28370117,Convenient Modern 1-bed Apt in University Village,30992941,Ali,,Near West Side,41.86067,-87.64761,Entire home/apt,85,2,8,2018-12-25,0.27,1,0
28380533,Uptown Gem with FREE Car Parking Spaces Included,35681660,Jayme,,Uptown,41.96322,-87.65467,Entire home/apt,229,4,2,2018-12-26,0.07,3,0
28402457,Lovely 1920's Quiet Charming Building,12909422,Stephanie,,Rogers Park,42.02197,-87.66587,Private room,42,2,1,2018-10-14,0.03,1,0
28405971,West Town Nook,52806890,Inez,,West Town,41.89692,-87.67126,Entire home/apt,75,2,87,2021-02-16,2.93,1,206
28432105,TOP FLOOR SUITS - NORTH,214461984,Alba,,Austin,41.88655,-87.7711,Entire home/apt,59,2,91,2020-12-14,3.13,1,3
28437341,LollaPalooza Master Bedroom in Lincoln Park,214678665,Roberto,,Lincoln Park,41.93117,-87.64499,Private room,199,1,1,2018-10-07,0.03,1,89
28441945,Wonderful Space with Free Street Parking,8480922,Samuel,,Albany Park,41.9687,-87.70593,Private room,40,2,62,2020-03-09,2.10,4,0
28442988,Cozy Room with Free Street Parking,8480922,Samuel,,Albany Park,41.96867,-87.70668,Private room,43,2,83,2020-04-12,2.85,4,0
28444302,Beautiful & Inspiring Three Bedroom Home in Roscoe Village,86318831,Andrei,,North Center,41.94201,-87.67829,Entire home/apt,96,1,127,2020-12-24,4.41,5,72
28459886,"Beautiful Modern, large, 4BR/4BA Private Home",2465807,Frank,,Logan Square,41.91877,-87.68159,Entire home/apt,500,2,56,2021-02-07,1.94,1,0
28493052,Private Room in Luxury Old Town Home,101732428,Kelsey,,Near North Side,41.90642,-87.64085,Private room,75,1,63,2020-02-17,2.57,1,48
28510810,Sun-Filled King Room in Boutique Wicker Park B&B,81779,Laura,,West Town,41.90631,-87.67312,Hotel room,107,1,0,,,10,282
28510957,King Room in Boutique Wicker Park B&B,81779,Laura,,West Town,41.90754,-87.67196,Hotel room,106,1,2,2020-01-26,0.14,10,170
28511244,Spacious King Room in Boutique Wicker Park B&B,81779,Laura,,West Town,41.90763,-87.67392,Hotel room,107,1,0,,,10,286
28511296,Luxurious King Room in Boutique Wicker Park B&B,81779,Laura,,West Town,41.90548,-87.67261,Hotel room,123,1,0,,,10,170
28511402,Gorgeous King Room in Boutique Wicker Park B&B,81779,Laura,,West Town,41.9071,-87.67267,Hotel room,107,1,8,2020-09-27,0.28,10,287
28511620,Peaceful King Room in Boutique Wicker Park B&B,81779,Laura,,West Town,41.90597,-87.67255,Hotel room,125,1,0,,,10,169
28511708,Queen Room w/ Balcony in Boutique Wicker Park B&B,81779,Laura,,West Town,41.90701,-87.67245,Hotel room,94,1,15,2021-02-15,0.63,10,291
28511827,Romantic Queen Room in Boutique Wicker Park B&B,81779,Laura,,West Town,41.90583,-87.67366,Hotel room,100,1,1,2019-04-06,0.04,10,286
28511937,Romantic King Room in Boutique Wicker Park B&B,81779,Laura,,West Town,41.90767,-87.67359,Hotel room,113,1,3,2019-09-23,0.11,10,279
28522014,"3BDRM Gorgeous apt. Pilsen, FREE street Parking",149317569,Tony,,Lower West Side,41.85413,-87.68159,Entire home/apt,100,1,61,2021-01-22,2.08,2,251
28538337,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,,Near North Side,41.89183,-87.62633,Hotel room,26,4,465,2021-01-25,16.15,25,307
28544531,Sonder *Weekly Discounts* 1BR at The Plymouth,12243051,Sonder,,Loop,41.87548,-87.63002,Private room,79,3,19,2020-12-13,0.72,50,276
28545001,Sonder *Monthly Discounts* 2BR at The Plymouth,12243051,Sonder,,Loop,41.87528,-87.62871,Private room,138,3,77,2021-01-30,2.64,50,307
28545134,Sonder *Monthly Discounts* 3BR at The Plymouth,12243051,Sonder,,Loop,41.87741,-87.62971,Private room,189,3,14,2020-12-20,0.65,50,256
28545309,Sonder | 4BR Near Trader Joe's,12243051,Sonder,,Loop,41.87529,-87.63012,Private room,221,3,66,2021-02-08,2.38,50,306
28546330,Sonder | Spacious 3BR in South Loop,12243051,Sonder,,Loop,41.87598,-87.62983,Private room,155,3,110,2021-02-07,3.81,50,307
28546616,Sonder *Weekly Discounts* 3BR in South Loop,12243051,Sonder,,Loop,41.87571,-87.62806,Private room,194,3,28,2021-01-18,0.98,50,302
28558169,"Beautiful 2BR overlooking park, 3 mi from downtown",25561251,Jason,,Bridgeport,41.83999,-87.6488,Entire home/apt,65,6,105,2021-02-06,3.57,2,69
28564489,Convenient Hyde Park 2 Bedroom Apartment,215582020,Stephen And Trecia,,Hyde Park,41.80125,-87.58876,Entire home/apt,90,3,97,2021-01-29,3.39,1,238
28586425,Wicker Park spacious bedroom + private bathroom,178817398,Victor,,West Town,41.90602,-87.68215,Private room,55,1,126,2020-10-04,4.32,1,48
28587758,Fun Apartment in the Ukrainian Village,976343,Erica & Ryan,,West Town,41.90093,-87.6955,Entire home/apt,95,3,125,2021-02-01,4.36,1,100
28609896,Rehabbed Lakeview Townhome w/ Parking – Sleeps 10!,12975043,Dave,,Lake View,41.93897,-87.65026,Entire home/apt,246,1,77,2021-02-14,2.78,1,330
28612926,1 mile from Wrigley Field,6740588,Kelly,,Lake View,41.9395,-87.66384,Entire home/apt,75,2,123,2021-02-13,5.42,1,57
28615463,Chicago Vintage Home,189215722,Teresa,,Bridgeport,41.83887,-87.63924,Entire home/apt,81,2,42,2020-10-04,1.43,1,171
28633025,Spare room in Lincoln Square,216071732,Jenna,,Lincoln Square,41.97509,-87.68669,Private room,100,31,0,,,1,0
28635257,"Heart of Chicago,by the Beach &train 3 bedrooms",94051286,Tammie,,Edgewater,41.9883,-87.65782,Entire home/apt,160,2,25,2020-07-05,0.96,2,365
28666478,"Logan Square Apt w/ Deck, Walk to Bars & the L!",121719854,Evolve Vacation Rental,,Logan Square,41.92091,-87.69656,Entire home/apt,135,3,6,2020-10-11,0.37,4,0
28692993,Dream 2720,36128270,Juanita,,North Lawndale,41.85805,-87.69355,Private room,30,1,117,2020-12-02,3.98,8,361
28696076,"Bright,  comfortable condo in heart of Wicker Park",16924212,Morgan,,West Town,41.90984,-87.66942,Entire home/apt,200,3,1,2018-10-08,0.03,2,0
28713157,PRIVATE LUXURY in Wicker Park Wonder,216589393,Tasneem,,West Town,41.90496,-87.67534,Private room,95,2,27,2020-03-15,0.93,4,0
28714602,MedDistrict Expansive Renovated 1 bedroom MONTHLY,100782278,Emily & Rich,,Near West Side,41.87724,-87.68024,Entire home/apt,61,31,5,2020-10-23,0.19,29,341
28738591,Beautiful Wrigleyville Apartment,8961240,Salvatore,,Lake View,41.95029,-87.65855,Entire home/apt,141,2,24,2021-01-17,0.84,2,7
28742857,The Dr. Richard Kimball Arms,265864,Claire,,Logan Square,41.9278,-87.71236,Entire home/apt,180,1,11,2019-01-20,0.40,1,0
28777485,Angie & Mike's Nest,217063561,Angie,,Humboldt Park,41.90606,-87.71207,Entire home/apt,106,1,17,2020-05-21,1.33,1,196
28780992,Bright Beautiful Warm & Cozy Modern Loft Home,436691,India,,Bridgeport,41.83745,-87.64955,Entire home/apt,500,2,1,2018-10-19,0.04,1,49
28781186,Vintage Gold Coast Apartment,35105490,Kate,,Near North Side,41.90704,-87.62847,Entire home/apt,55,4,7,2020-02-23,0.25,1,0
28781622,221 Room 3 - A Private Room in Heart of Chinatown,217094024,Helen,,Armour Square,41.85211,-87.63393,Private room,30,1,73,2020-06-26,2.50,14,0
28803574,Bright family-friendly Lincoln Square 2-bed 1-bath,8536881,Marla,,Lincoln Square,41.97488,-87.69473,Entire home/apt,94,1,135,2020-11-23,4.73,1,219
28804857,221 Room 6 - A Private Room in Heart of Chinatown,217094024,Helen,,Armour Square,41.85093,-87.63315,Private room,30,1,54,2020-10-11,1.86,14,360
28805198,221 Room 1 - A Private Room in Heart of Chinatown,217094024,Helen,,Armour Square,41.85173,-87.63305,Private room,30,15,73,2020-12-03,2.51,14,180
28805500,Luxury High Floor Apartment in Downtown Chicago,48956493,Farid,,Near North Side,41.8959,-87.62556,Entire home/apt,83,30,9,2019-09-30,0.32,1,0
28806294,Magical Elf Quarters,211128274,Aj,,Avondale,41.94056,-87.71544,Entire home/apt,40,1,193,2021-02-17,6.60,3,157
28806596,Stay in a 2BR Converted Firehouse!,61819983,Joe,,Uptown,41.96966,-87.66003,Entire home/apt,69,1,100,2021-02-11,3.46,2,0
28811137,Cozy loft in Chicago's Uptown near CTA/Red Line,138808212,Steve,,Uptown,41.9674,-87.65606,Entire home/apt,90,2,130,2021-02-14,4.71,1,328
28819602,Standout Bronzeville 3BR Apartment Near Downtown,147648729,Mel,,Grand Boulevard,41.81854,-87.60821,Entire home/apt,180,2,30,2019-11-11,1.04,5,138
28828555,Duplex in Logan Square! 3BR with Vintage Details,52704607,Nick,,Logan Square,41.92065,-87.70093,Entire home/apt,90,1,58,2021-01-31,2.01,4,332
28832946,R5 Lincoln Park / Lakeview / Zoo,23612069,Tj,,Lincoln Park,41.92694,-87.63903,Entire home/apt,60,2,138,2021-02-01,4.78,14,86
28833234,S5 Old Town / Downtown / Lincoln Park / Gold Coast,23612069,Tj,,Near North Side,41.90833,-87.6334,Entire home/apt,60,1,119,2021-01-28,4.08,14,72
28842296,Spacious Two Story Luxurious Home w/Outdoor Deck!,8253783,Robert,,Lake View,41.93448,-87.65906,Entire home/apt,283,3,44,2021-01-28,1.52,1,365
28861926,"Luxury River 1bed + bath, steps to the Loop!",63313003,K,,Near North Side,41.88949,-87.63267,Entire home/apt,123,12,4,2019-09-15,0.14,30,365
